,Topics,Alpha,Beta,Auto Coherence Umass,Intra/Inter Similarity word2vec10 1st version,Intra/Inter Similarity word2vec20 1st version,Intra/Inter Similarity word2vecGoogle 1st version,Intra/Inter Similarity word2vec10 2nd version,Intra/Inter Similarity word2vec20 2nd version,Intra/Inter Similarity word2vecGoogle 2nd version,NumberOfWordsNotInGoogleW2v,Topic Distance JS,Auto Coherence without pretrained,Auto Coherence with word2vec10,Auto Coherence with word2vec20,Auto Coherence with word2vecGoogle
460,62,0.01,0.01,-5.05230967661484,1.1737153122608102,1.1586814487643395,0.7301438421510589,1.083881386233334,1.0770360715312728,1.009381752140799,"(15, 979)",0.821896531870464,0.69856864,0.4577028,0.44085416,0.61422074
461,62,0.01,0.31,-6.284440495774136,1.172063641395871,1.1557390468833264,0.7367406618412625,1.0824130395475582,1.0748835511655783,1.0123099860734257,"(11, 984)",0.8224014077825335,0.6938795,0.45255998,0.4339966,0.6120602
462,62,0.01,0.61,-7.313168948217875,1.1587187141631,1.14275280686391,0.740135992094411,1.078185541536867,1.070454995993121,1.0135102036799932,"(16, 1022)",0.8238189915989302,0.6894399,0.4418439,0.42254245,0.61409247
463,62,0.01,symmetric,-5.1826313191571645,1.1720438286943655,1.157563376603212,0.7300846929544561,1.0830773234424305,1.0764879589055518,1.0093010132402542,"(13, 973)",0.8217905619946093,0.6968009,0.45541462,0.43924654,0.6159345
464,62,0.31,0.01,-4.440768181980775,1.1807544445123217,1.1664416383987153,0.7349242040666997,1.0833787058887283,1.0766797404555146,1.0088138901821933,"(8, 1109)",0.8276683980343835,0.70610297,0.45342088,0.4373052,0.62914926
465,62,0.31,0.31,-5.223653147401229,1.1636434879218258,1.150379477026063,0.7318620929052414,1.0776184905908186,1.0712892345746663,1.0086540354502818,"(10, 1106)",0.8278986599275621,0.6922315,0.44052795,0.42521343,0.62464446
466,62,0.31,0.61,-5.891607796796524,1.163620372314257,1.1483836203117304,0.7315678753562412,1.0771852332520984,1.070199314498088,1.0094376493508816,"(10, 1115)",0.8284628508378808,0.68893534,0.43982556,0.42256367,0.6191965
467,62,0.31,symmetric,-4.423224450803348,1.1798606972245662,1.1656060610693044,0.7339343163863574,1.0830482773228467,1.0763179401261522,1.008509955135782,"(9, 1111)",0.8277606143298528,0.70546854,0.45316783,0.43679082,0.6284899
468,62,0.61,0.01,-4.209565660423858,1.1742208016078577,1.1618601480147406,0.7345698963692953,1.082483645964777,1.0757511527533468,1.0084740432387045,"(12, 1170)",0.8303025580775348,0.72065383,0.45361936,0.43740106,0.63092077
469,62,0.61,0.31,-4.210338342422452,1.174076818794214,1.1626475654098505,0.7346535044177788,1.0834432289794804,1.0767469161296208,1.008891685697619,"(8, 1165)",0.8304766392316255,0.72435635,0.45517573,0.4390311,0.6276267
470,62,0.61,0.61,-4.405791880575256,1.1605021068406904,1.1505758477426078,0.7305712143691526,1.079470820785835,1.0727951123670556,1.008521680331977,"(14, 1170)",0.8306591560097834,0.7233945,0.44577175,0.4292137,0.6241199
471,62,0.61,symmetric,-4.183137718061236,1.1766455168059362,1.164217294280265,0.7322858253922299,1.0831477237854552,1.0765089226196098,1.0082027991516522,"(10, 1172)",0.8303221347235779,0.7213311,0.45584568,0.43983087,0.6291812
472,62,symmetric,0.01,-5.054258774592142,1.1667233962057728,1.1515490106997557,0.7324662137984979,1.0820119486592883,1.0750747485997842,1.009639936032314,"(12, 977)",0.8221835218817191,0.69642484,0.45321655,0.43599448,0.6184562
473,62,symmetric,0.31,-6.184222520850813,1.1686755518082674,1.152648544857138,0.7363323327652748,1.0808592369333558,1.0734376503267644,1.0122596574233098,"(14, 980)",0.8223077021088956,0.69250834,0.44887677,0.43047085,0.61260223
474,62,symmetric,0.61,-7.366064945683925,1.1581855807176602,1.141817097676498,0.7384312738226791,1.078335707877393,1.070439335210173,1.0130997635922352,"(15, 1031)",0.8239909641924102,0.69001704,0.4428179,0.4227877,0.6138615
475,62,symmetric,symmetric,-5.271794133323022,1.1636217559930702,1.148747908034206,0.7306735366850193,1.0800027451754253,1.0732004241708386,1.009347427164799,"(13, 980)",0.8221640736199884,0.6923434,0.44816127,0.43116152,0.6158486
476,62,asymmetric,0.01,-5.01041067852471,1.1784827117692165,1.1628756847284616,0.7359316842666633,1.0868248366130988,1.0795759768052589,1.010991824891762,"(7, 978)",0.8214726556410359,0.7032777,0.46597221,0.44834983,0.6188554
477,62,asymmetric,0.31,-5.986203564884937,1.1747192782296785,1.1569600297493676,0.7405637466555984,1.084702006939706,1.076834355434466,1.0133452830739065,"(11, 999)",0.8228741391058111,0.6995452,0.459507,0.44054368,0.6192549
478,62,asymmetric,0.61,-6.925768542890133,1.1660724692061415,1.148081598003301,0.7418278343826356,1.0807313381133667,1.0726063744253271,1.015883375161292,"(9, 1008)",0.8232998266735151,0.6964832,0.4501044,0.43037504,0.60951465
479,62,asymmetric,symmetric,-5.066252294445915,1.1783450554127597,1.1621776023679211,0.7338532174747127,1.0862255592540166,1.0789142404664651,1.0106371010021424,"(8, 975)",0.8214482189216488,0.70131505,0.4641717,0.44637296,0.61528283
480,64,0.01,0.01,-5.311817358915401,1.1734811403358971,1.1593674530499374,0.7347674914960222,1.08241231364391,1.0759565571703562,1.010170823544902,"(3, 1013)",0.8217217613807343,0.69610286,0.45378852,0.43790534,0.61974657
481,64,0.01,0.31,-6.633679712894005,1.1562840808930366,1.1423798663189049,0.7316919630858396,1.0763568233282654,1.0700145238901513,1.010648229989611,"(10, 1034)",0.8234248593299933,0.68616897,0.43651477,0.42093635,0.6121336
482,64,0.01,0.61,-7.141466569762209,1.1614027119787262,1.1463324827453183,0.7374341588081312,1.077445763391676,1.0703141679524844,1.0132734331812454,"(13, 1032)",0.8241836438281324,0.6916418,0.43997243,0.42242873,0.6027638
483,64,0.01,symmetric,-5.087945204969069,1.167491593855821,1.1532480513156511,0.7329046927041866,1.0825751236624588,1.075838312744497,1.0099576804721866,"(5, 1022)",0.8216861918426659,0.700021,0.4554961,0.43886402,0.6181854
484,64,0.31,0.01,-4.603726241724282,1.1633093673916248,1.1496907852473603,0.7311858513459096,1.077040799451228,1.0705737918619078,1.0081428814510889,"(9, 1152)",0.8269783317996992,0.69915485,0.4393277,0.42322427,0.62470865
485,64,0.31,0.31,-5.244881586178823,1.164044948025177,1.1501582692553705,0.733879796454465,1.076857918115711,1.0702156078008722,1.0093035624746918,"(7, 1154)",0.8286158350603983,0.6927308,0.43852115,0.42238614,0.62509274
486,64,0.31,0.61,-6.725764261125146,1.145632252598513,1.1338174048358165,0.7311381254410833,1.071711884563734,1.065408042801894,1.0098388506856018,"(11, 1160)",0.8288352629448873,0.6750159,0.42219728,0.4069267,0.61641747
487,64,0.31,symmetric,-4.661837360393518,1.1635326235163057,1.150992062511299,0.7297034529946287,1.076875393262022,1.07083735992186,1.008145538969574,"(14, 1159)",0.8268472232964135,0.69802564,0.43858248,0.42373586,0.62010694
488,64,0.61,0.01,-4.306263254134105,1.172491103511045,1.1599105538054526,0.7329359618127247,1.081353597749565,1.0747190180594297,1.008834095656099,"(12, 1201)",0.8303474598579297,0.72078896,0.4499695,0.43404344,0.6266335
489,64,0.61,0.31,-4.302663602098494,1.1699588360878304,1.1587583438091564,0.7331814679686147,1.0815410596624953,1.07486905090801,1.0089088150092484,"(6, 1217)",0.8307387483592099,0.7217549,0.4504236,0.4341392,0.6258607
490,64,0.61,0.61,-4.393403506649611,1.159538060434641,1.1487270906957696,0.7315607357961562,1.078339313813927,1.0718258269805008,1.0091583452180717,"(11, 1194)",0.8300883503447478,0.7196861,0.44486195,0.42868662,0.6243982
491,64,0.61,symmetric,-4.2882877279289815,1.1666940064357698,1.1552419695898464,0.7306081618746653,1.0805286352026258,1.073898261614095,1.0086823584915316,"(14, 1194)",0.8299705362127154,0.7205026,0.45059964,0.4339851,0.6256671
492,64,symmetric,0.01,-5.4904492334039965,1.1605271363497172,1.146081106124706,0.7318410789457837,1.0776387240609702,1.0711610749322489,1.0089860819400625,"(3, 1034)",0.8221289495938111,0.6897011,0.44231611,0.42605168,0.6208233
493,64,symmetric,0.31,-6.231019645459,1.1739973942335142,1.1578902940952114,0.7360555168682212,1.0826049262518544,1.0752385914196367,1.011751855069049,"(6, 1035)",0.8233534565115251,0.69291335,0.4515288,0.43413097,0.6165966
494,64,symmetric,0.61,-7.416447282324439,1.1459800489576433,1.1294731186865,0.7396056754379958,1.0719305751873227,1.0644338899701484,1.012711816107751,"(21, 1061)",0.8247151044252402,0.6826612,0.42906678,0.41021064,0.61401296
495,64,symmetric,symmetric,-5.594661078546937,1.162848992227961,1.1503061428239754,0.7319037007020687,1.07879572956294,1.0727818283496038,1.0097069419416784,"(6, 1038)",0.8232953753661721,0.6908092,0.44387734,0.42891467,0.6178925
496,64,asymmetric,0.01,-4.851628497229217,1.168580858490209,1.1581288429101118,0.7309796342696733,1.0824441614756777,1.07674384640051,1.0091792699463076,"(16, 978)",0.8203923023625118,0.70125496,0.4550442,0.44040012,0.6181232
497,64,asymmetric,0.31,-5.6781610885932565,1.174731318735136,1.1594490173149237,0.7380806058679928,1.084107109246295,1.0770167020729358,1.0115652786012506,"(17, 1002)",0.8219245007896823,0.699777,0.45824164,0.4408002,0.61756206
498,64,asymmetric,0.61,-7.232951622886162,1.16371947254312,1.147135953745671,0.7386560142471996,1.0776269295909038,1.070592712634526,1.013158910464392,"(24, 1037)",0.8230875202189036,0.6924535,0.44051528,0.42330152,0.6070772
499,64,asymmetric,symmetric,-5.014886928882696,1.1716100129436218,1.160280980260879,0.7286512607684701,1.0830657440539493,1.0771341689819636,1.0092509716108018,"(18, 997)",0.8209082670719507,0.6998435,0.4559264,0.4408832,0.6151682
